,Parcel ID,Address,sale_date,year,month,year-month,sale_price,yr_built,square_feet,price_sf,lat,long,GEOID,Sub_geo,geometry
2358,74602028,104 ALICE CT,12/31/21,2021,12,2021-12,150075,1987,1154,130.0476603,33.4081909,-84.6126091,13113140210,West Fayette,POINT (-84.6126091 33.4081909)
7211,41801028,100 CRABAPPLE RD,10/9/20,2020,10,2020-10,235000,2005,1807,130.0498063,33.3117245,-84.4027799,13113140502,South Fayette,POINT (-84.4027799 33.3117245)
1742,52422015,140 BROOKRIDGE CT,9/15/20,2020,9,2020-9,270000,1999,2076,130.0578035,33.4438538,-84.4349289,13113140410,Fayetteville,POINT (-84.4349289 33.4438538)
5820,130312010,205 FIDDLERS RDG,7/19/18,2018,7,2018-7,549000,1996,4221,130.0639659,33.528046,-84.4684338,13113140104,Fayetteville,POINT (-84.4684338 33.528046)
12084,52414022,130 PECAN RIDGE DR,10/8/19,2019,10,2019-10,170000,1998,1307,130.06886,33.4448073,-84.4396462,13113140410,Fayetteville,POINT (-84.4396462 33.4448073)
10487,70604001,405 VININGS WALK,2/9/18,2018,2,2018-2,570000,2012,4382,130.0775901,33.4764483,-84.5234886,13113140204,West Fayette,POINT (-84.5234886 33.4764483)
11290,45003011,120 REED CREEK CT,7/17/20,2020,7,2020-7,322500,1993,2479,130.0927793,33.3847783,-84.4793709,13113140501,South Fayette,POINT (-84.4793709 33.3847783)
4567,73410038,532 PINEGATE RD,6/22/18,2018,6,2018-6,370000,1985,2844,130.0984529,33.4170677,-84.5967391,13113140209,West Fayette,POINT (-84.5967391 33.4170677)
2271,70333004,239 BLUE POINT PKWY,2/14/19,2019,2,2019-2,441560,2018,3394,130.1001768,33.436025,-84.51693,13113140305,West Fayette,POINT (-84.51693 33.436025)
3745,74206003,125 ARABIAN,6/30/22,2022,6,2022-6,400000,1999,3074,130.1236174,33.4704941,-84.6132087,13113140203,West Fayette,POINT (-84.6132087 33.4704941)
14449,61408016,805 TEAL VIS,4/16/21,2021,4,2021-4,330000,1994,2536,130.126183,33.383361,-84.5901117,13113140303,West Fayette,POINT (-84.5901117 33.383361)
14048,73401044,100 LONGER DR,8/3/21,2021,8,2021-8,415000,1974,3189,130.1348385,33.4188732,-84.5870432,13113140207,West Fayette,POINT (-84.5870432 33.4188732)
2306,53012016,135 RUNNING BEAR TRL,12/14/21,2021,12,2021-12,190000,1983,1460,130.1369863,33.4584373,-84.4652769,13113140403,Fayetteville,POINT (-84.4652769 33.4584373)
6386,0504  024,157 HARP RD,3/13/20,2020,3,2020-3,383000,1972,2943,130.1393136,33.400201,-84.447496,13113140405,Fayetteville,POINT (-84.447496 33.400201)
4086,74304009,145 REGAL OAK CT,7/26/19,2019,7,2019-7,319900,1986,2457,130.1994302,33.4600646,-84.6255718,13113140203,West Fayette,POINT (-84.6255718 33.4600646)
3097,61404022,120 BOWFIN BAY,12/5/19,2019,12,2019-12,250000,1981,1920,130.2083333,33.3883984,-84.5693654,13113140303,West Fayette,POINT (-84.5693654 33.3883984)
6859,0432  079,141 FLETCHER FORD RD,1/27/21,2021,1,2021-1,350000,1978,2688,130.2083333,33.349162,-84.411933,13113140501,South Fayette,POINT (-84.411933 33.349162)
11872,0743  035,189 CASTLEWOOD RD,10/16/18,2018,10,2018-10,443000,1995,3402,130.2175191,33.463782,-84.617285,13113140203,West Fayette,POINT (-84.617285 33.463782)
7035,70415002,118 WATERLACE WAY,10/16/20,2020,10,2020-10,473000,2013,3632,130.2312775,33.4407998,-84.5149685,13113140305,West Fayette,POINT (-84.5149685 33.4407998)
6826,51814014,105 KEATON DR,2/3/21,2021,2,2021-2,395000,2004,3033,130.2340917,33.4257257,-84.4444861,13113140409,Fayetteville,POINT (-84.4444861 33.4257257)
2272,60710072,103 PRIMROSE PATH,2/13/19,2019,2,2019-2,269900,1986,2072,130.2606178,33.379365,-84.5481409,13113140309,South Fayette,POINT (-84.5481409 33.379365)
12048,53026005,195 MCINTOSH PLACE DR,10/23/19,2019,10,2019-10,241000,1996,1850,130.2702703,33.4675988,-84.4522845,13113140403,Fayetteville,POINT (-84.4522845 33.4675988)
5442,52616009,110 ATKINS LN,8/7/20,2020,8,2020-8,456600,2020,3505,130.2710414,33.4381697,-84.4012202,13113140410,Fayetteville,POINT (-84.4012202 33.4381697)
11982,71712036,408 RAINTREE BND,10/19/18,2018,10,2018-10,260500,1978,1999,130.3151576,33.3953407,-84.5572907,13113140304,West Fayette,POINT (-84.5572907 33.3953407)
4355,53803030,120 STEEPLE CT,11/16/22,2022,11,2022-11,380000,1977,2916,130.3155007,33.4786895,-84.4320984,13113140102,Fayetteville,POINT (-84.4320984 33.4786895)
2494,70405006,295 GLADE KNL,12/14/21,2021,12,2021-12,410000,2015,3146,130.3242212,33.4390295,-84.5119575,13113140305,West Fayette,POINT (-84.5119575 33.4390295)
10543,60402003,220 MANOR DR,1/25/18,2018,1,2018-1,385000,1997,2954,130.3317536,33.3343558,-84.5124286,13113140307,South Fayette,POINT (-84.5124286 33.3343558)
8542,51701064,145 S MORNING DOVE DR,1/17/23,2023,1,2023-1,305000,1977,2340,130.3418803,33.4312653,-84.4673474,13113140404,Fayetteville,POINT (-84.4673474 33.4312653)
487,74616019,113 STAMFORD AVE,12/28/18,2018,12,2018-12,349990,2018,2685,130.3500931,33.4196747,-84.6095009,13113140210,West Fayette,POINT (-84.6095009 33.4196747)
7432,53109022,185 DEER TRL,12/28/20,2020,12,2020-12,216000,1973,1657,130.3560652,33.4656326,-84.4411844,13113140406,Fayetteville,POINT (-84.4411844 33.4656326)
49,74204016,205 MONTEGO TR,5/15/20,2020,5,2020-5,310000,2007,2378,130.3616484,33.4864429,-84.6097463,13113140203,West Fayette,POINT (-84.6097463 33.4864429)
6176,60907028,317 WELTON WAY,4/23/20,2020,4,2020-4,279900,1990,2147,130.3679553,33.3525975,-84.5391125,13113140308,South Fayette,POINT (-84.5391125 33.3525975)
14688,60804011,129 MORALLION HLS,8/24/18,2018,8,2018-8,369000,1988,2830,130.3886926,33.3589358,-84.546223,13113140309,South Fayette,POINT (-84.546223 33.3589358)
11215,73206015,1100 HIP POCKET RD,7/30/20,2020,7,2020-7,293000,1973,2247,130.3960837,33.3871008,-84.577673,13113140303,West Fayette,POINT (-84.577673 33.3871008)
324,53119025,115 YORK LN,5/28/20,2020,5,2020-5,196000,1995,1503,130.405855,33.4600799,-84.4346418,13113140406,Fayetteville,POINT (-84.4346418 33.4600799)
12116,61702003,114 PLANTERRA WAY,10/31/19,2019,10,2019-10,310000,1994,2377,130.4164914,33.3900981,-84.5953462,13113140303,West Fayette,POINT (-84.5953462 33.3900981)
2839,51809016,330 WOODGATE DR,5/20/19,2019,5,2019-5,183500,1991,1407,130.4193319,33.4375175,-84.4474801,13113140409,Fayetteville,POINT (-84.4474801 33.4375175)
5405,0429  027,1450 ANTIOCH RD,8/14/20,2020,8,2020-8,354900,1972,2721,130.429989,33.3215228,-84.40633,13113140501,South Fayette,POINT (-84.40633 33.3215228)
9948,71716082,103 PERCH PT,3/26/18,2018,3,2018-3,306000,1980,2346,130.4347826,33.3882261,-84.5649247,13113140303,West Fayette,POINT (-84.5649247 33.3882261)
5265,70803022,140 PINE KNOTT RD,8/28/20,2020,8,2020-8,220310,1984,1689,130.4381291,33.5115158,-84.521113,13113140103,West Fayette,POINT (-84.521113 33.5115158)
7164,51605022,305 HIGHVIEW TRCE,10/16/20,2020,10,2020-10,356500,1995,2733,130.4427369,33.4332356,-84.4748292,13113140404,Fayetteville,POINT (-84.4748292 33.4332356)
14796,60203001,601 PRESERVE PL,8/7/18,2018,8,2018-8,410000,1993,3143,130.448616,33.3588188,-84.5240621,13113140307,South Fayette,POINT (-84.5240621 33.3588188)
9847,74606001,208 AMELIA LN,3/21/18,2018,3,2018-3,380000,2003,2913,130.4497082,33.4117387,-84.6113209,13113140210,West Fayette,POINT (-84.6113209 33.4117387)
3007,51010006,280 PERRY CREEK DR,4/16/19,2019,4,2019-4,308000,1999,2361,130.4531978,33.4056156,-84.4674909,13113140405,Fayetteville,POINT (-84.4674909 33.4056156)
7214,50505001,110 CROSS CREEK TRL,10/9/20,2020,10,2020-10,275000,1989,2108,130.455408,33.4033767,-84.4154816,13113140408,South Fayette,POINT (-84.4154816 33.4033767)
11125,73406043,62 COBBLESTONE CRK,8/2/22,2022,8,2022-8,245000,1977,1878,130.457934,33.4092863,-84.5905617,13113140209,West Fayette,POINT (-84.5905617 33.4092863)
13001,60811030,126 COLONNADE DR,5/31/23,2023,5,2023-5,430000,1988,3296,130.461165,33.3564051,-84.5352612,13113140308,South Fayette,POINT (-84.5352612 33.3564051)
13045,0518  175,145 THRUSHWOOD DR,5/23/23,2023,5,2023-5,649500,2016,4978,130.474086,33.434382,-84.4398513,13113140409,Fayetteville,POINT (-84.4398513 33.434382)
1802,52205007,240 OAK ST,9/25/20,2020,9,2020-9,220000,1984,1686,130.4863582,33.4444905,-84.4706887,13113140404,Fayetteville,POINT (-84.4706887 33.4444905)
2737,60811012,111 COLONNADE DR,5/7/19,2019,5,2019-5,395000,1988,3027,130.4922365,33.3585652,-84.5346899,13113140308,South Fayette,POINT (-84.5346899 33.3585652)
2360,73301059,208 KINGS CT,12/31/21,2021,12,2021-12,140281,1987,1075,130.4939535,33.3987417,-84.6052473,13113140210,West Fayette,POINT (-84.6052473 33.3987417)
7428,54007011,190 OAK MNR,12/28/20,2020,12,2020-12,435000,2003,3333,130.5130513,33.4704333,-84.4105572,13113140406,Fayetteville,POINT (-84.4105572 33.4704333)
5010,73907007,113 BRUNSWICK DR,9/18/19,2019,9,2019-9,475000,2003,3639,130.5303655,33.4928675,-84.5888843,13113140203,West Fayette,POINT (-84.5888843 33.4928675)
4203,60710057,172 ROCKSPRAY RDG,7/10/19,2019,7,2019-7,295000,1986,2260,130.5309735,33.3784307,-84.5472607,13113140309,South Fayette,POINT (-84.5472607 33.3784307)
1931,74203002,110 LAUREL LAKE RD,9/9/20,2020,9,2020-9,345000,1996,2643,130.5334847,33.4778741,-84.6174756,13113140203,West Fayette,POINT (-84.6174756 33.4778741)
14753,52414035,255 ORCHARD VW,8/10/18,2018,8,2018-8,168000,1998,1287,130.5361305,33.4438023,-84.4376773,13113140410,Fayetteville,POINT (-84.4376773 33.4438023)
8888,51614008,350 HUNTERS GLN,5/28/21,2021,5,2021-5,318000,1997,2436,130.5418719,33.4343143,-84.4735584,13113140404,Fayetteville,POINT (-84.4735584 33.4343143)
9336,72506004,145 DELAMERE PL,6/25/21,2021,6,2021-6,479000,2013,3669,130.5532843,33.5063489,-84.5858157,13113140203,West Fayette,POINT (-84.5858157 33.5063489)
4756,0528  033,1034 HOOD RD,5/27/22,2022,5,2022-5,235000,1981,1800,130.5555556,33.463641,-84.5008542,13113140204,West Fayette,POINT (-84.5008542 33.463641)
11550,71727051,106 GREENBLADE PT,11/13/18,2018,11,2018-11,390000,1983,2987,130.5657851,33.3907195,-84.5615307,13113140304,West Fayette,POINT (-84.5615307 33.3907195)
2911,60323004,111 ASHTON PARK,5/3/19,2019,5,2019-5,410000,2002,3140,130.5732484,33.3551821,-84.5302647,13113140307,South Fayette,POINT (-84.5302647 33.3551821)
6881,74537010,216 CALEDONIA CT,1/22/21,2021,1,2021-1,406250,2020,3111,130.5850209,33.4285097,-84.6077831,13113140210,West Fayette,POINT (-84.6077831 33.4285097)
2329,74602034,303 N MEADE DR,12/31/21,2021,12,2021-12,140386,1987,1075,130.5916279,33.4090361,-84.6119548,13113140210,West Fayette,POINT (-84.6119548 33.4090361)
2356,74601023,102 MEADOW CT,12/31/21,2021,12,2021-12,140386,1988,1075,130.5916279,33.4053196,-84.611873,13113140210,West Fayette,POINT (-84.611873 33.4053196)
12089,71303037,222 CHATEAU DR,10/15/19,2019,10,2019-10,204300,1976,1564,130.6265985,33.4420243,-84.5452544,13113140206,West Fayette,POINT (-84.5452544 33.4420243)
3425,60711054,113 SUMMER BROOKE,11/13/19,2019,11,2019-11,269900,1985,2066,130.6389158,33.3732881,-84.5465646,13113140309,South Fayette,POINT (-84.5465646 33.3732881)
2130,74316011,118 KENMARE ROW,3/19/19,2019,3,2019-3,425000,2014,3253,130.648632,33.4548211,-84.6170055,13113140210,West Fayette,POINT (-84.6170055 33.4548211)
1607,72307003,681 ELLISON RD,1/30/20,2020,1,2020-1,329000,2003,2518,130.6592534,33.492285,-84.559545,13113140204,West Fayette,POINT (-84.559545 33.492285)
3093,52325006,165 TREESIDE TER,12/6/19,2019,12,2019-12,300000,2019,2296,130.6620209,33.4506972,-84.4664454,13113140404,Fayetteville,POINT (-84.4664454 33.4506972)
687,53907003,190 DEER FOREST RD,10/28/21,2021,10,2021-10,375000,1985,2870,130.6620209,33.4729503,-84.4189694,13113140102,Fayetteville,POINT (-84.4189694 33.4729503)
6933,0738  137,120 ALISON WAY,1/12/21,2021,1,2021-1,308000,2003,2357,130.6745863,33.4806653,-84.5978232,13113140203,West Fayette,POINT (-84.5978232 33.4806653)
9919,73447021,237 INDEPENDENCE LN,4/16/18,2018,4,2018-4,426000,2003,3260,130.6748466,33.406247,-84.6050757,13113140210,West Fayette,POINT (-84.6050757 33.406247)
13882,1307  065,438 WESTBRIDGE RD,8/27/21,2021,8,2021-8,400000,1960,3061,130.6762496,33.540645,-84.487568,13113140104,Fayetteville,POINT (-84.487568 33.540645)
4595,60317004,145 CHESHIRE CHASE,6/18/18,2018,6,2018-6,595000,1998,4553,130.6830661,33.3508032,-84.5147227,13113140307,South Fayette,POINT (-84.5147227 33.3508032)
2663,50905018,125 REDSPIRE LN,4/11/19,2019,4,2019-4,270000,1994,2066,130.6873185,33.4117025,-84.4732509,13113140405,Fayetteville,POINT (-84.4732509 33.4117025)
173,70329001,230 BLUE POINT PKWY,6/22/20,2020,6,2020-6,413500,2019,3164,130.6890013,33.434719,-84.5145639,13113140305,West Fayette,POINT (-84.5145639 33.434719)
4464,70807002,224 LEES MILL RD,6/29/18,2018,6,2018-6,249900,1985,1912,130.7008368,33.5074141,-84.5067953,13113140102,Fayetteville,POINT (-84.5067953 33.5074141)
2191,52326023,115 CONCORD CT,3/4/19,2019,3,2019-3,295000,2006,2257,130.704475,33.4514105,-84.4644407,13113140404,Fayetteville,POINT (-84.4644407 33.4514105)
2948,72816008,130 CASTLEBROOK CHASE,4/26/19,2019,4,2019-4,434000,2000,3320,130.7228916,33.4661855,-84.5840768,13113140203,West Fayette,POINT (-84.5840768 33.4661855)
10514,61101038,303 SANDOWN DR,1/31/18,2018,1,2018-1,285000,1982,2180,130.733945,33.3881656,-84.5540567,13113140304,West Fayette,POINT (-84.5540567 33.3881656)
2625,51708011,110 WESTBROOK WAY,4/19/19,2019,4,2019-4,259900,1995,1988,130.7344064,33.4244035,-84.4676959,13113140404,Fayetteville,POINT (-84.4676959 33.4244035)
7138,52415007,100 AUTUMN GLEN CIR,10/22/20,2020,10,2020-10,207500,1998,1587,130.7498425,33.4495894,-84.4377388,13113140410,Fayetteville,POINT (-84.4377388 33.4495894)
5388,51806031,190 LAMBERTH LAKE DR,8/14/20,2020,8,2020-8,400900,1991,3066,130.7566862,33.4228747,-84.4500639,13113140405,Fayetteville,POINT (-84.4500639 33.4228747)
12885,71805002,412 PEACHTREE PKWY,11/1/18,2018,11,2018-11,400000,1982,3059,130.7616868,33.42145309,-84.56569686,13113140206,West Fayette,POINT (-84.56569686 33.42145309)
1647,74309011,100 YEATS CT,1/16/20,2020,1,2020-1,278000,2001,2126,130.7619944,33.4680179,-84.6181912,13113140203,West Fayette,POINT (-84.6181912 33.4680179)
1369,51614024,145 BRIAR LN,3/5/21,2021,3,2021-3,379900,1998,2905,130.7745267,33.4357823,-84.4722055,13113140404,Fayetteville,POINT (-84.4722055 33.4357823)
14549,51708011,110 WESTBROOK WAY,8/1/18,2018,8,2018-8,260000,1995,1988,130.7847082,33.4244035,-84.4676959,13113140404,Fayetteville,POINT (-84.4676959 33.4244035)
4509,71719033,206 BATTERY WAY,6/7/18,2018,6,2018-6,325000,1981,2485,130.7847082,33.3911982,-84.5693497,13113140303,West Fayette,POINT (-84.5693497 33.3911982)
7664,0714  068,170 EBENEZER RD,11/17/20,2020,11,2020-11,459750,2019,3515,130.7965861,33.4342173,-84.5454592,13113140305,West Fayette,POINT (-84.5454592 33.4342173)
2220,73404003,105 PUTMANS HEAD,2/26/19,2019,2,2019-2,355300,1979,2716,130.8173785,33.4191673,-84.5877797,13113140207,West Fayette,POINT (-84.5877797 33.4191673)
13617,73415047,504 FALLSIDE CT,8/30/19,2019,8,2019-8,275000,1991,2102,130.8277831,33.4206676,-84.5936505,13113140207,West Fayette,POINT (-84.5936505 33.4206676)
9480,73803037,110 VALLEY VIEW CT,6/9/21,2021,6,2021-6,183561,1974,1403,130.8346401,33.4830029,-84.597112,13113140203,West Fayette,POINT (-84.597112 33.4830029)
13689,52916001,105 HONEY LN,8/20/19,2019,8,2019-8,347500,2013,2656,130.8358434,33.459641,-84.4849742,13113140403,Fayetteville,POINT (-84.4849742 33.459641)
7705,0513  044,325 INMAN RD,11/9/20,2020,11,2020-11,344900,2019,2636,130.8421851,33.4116757,-84.4101673,13113140409,Fayetteville,POINT (-84.4101673 33.4116757)
10205,60806055,501 ATWOOD CIR,3/22/18,2018,3,2018-3,366000,1990,2797,130.854487,33.3617569,-84.5476701,13113140309,South Fayette,POINT (-84.5476701 33.3617569)
11435,72815001,155 NEWFIELD DR,11/16/18,2018,11,2018-11,405000,1999,3095,130.8562197,33.4667184,-84.5807829,13113140203,West Fayette,POINT (-84.5807829 33.4667184)
6024,44004001,694 OLD GREENVILLE RD,7/10/18,2018,7,2018-7,474500,1997,3626,130.8604523,33.358466,-84.459346,13113140501,South Fayette,POINT (-84.459346 33.358466)
4484,73217059,101 RIDGELAKE DR,6/12/18,2018,6,2018-6,195000,1986,1490,130.8724832,33.4035401,-84.5824918,13113140207,West Fayette,POINT (-84.5824918 33.4035401)
1401,74313001,588 MCDADE ST,3/1/21,2021,3,2021-3,515000,2017,3935,130.8767471,33.4558444,-84.6153287,13113140210,West Fayette,POINT (-84.6153287 33.4558444)
4586,70408004,151 WATERLACE WAY,6/19/18,2018,6,2018-6,425000,2015,3247,130.8900524,33.436962,-84.521337,13113140305,West Fayette,POINT (-84.521337 33.436962)
9390,0729  040,126 CRABAPPLE LN,6/18/21,2021,6,2021-6,332772,2007,2542,130.9095201,33.4518939,-84.5767114,13113140206,West Fayette,POINT (-84.5767114 33.4518939)
7286,52326026,145 CONCORD CT,11/20/20,2020,11,2020-11,321650,2020,2457,130.9116809,33.4510169,-84.4644016,13113140404,Fayetteville,POINT (-84.4644016 33.4510169)
6326,52320007,135 ADAM RIDGE LN,3/26/20,2020,3,2020-3,314200,2019,2400,130.9166667,33.4499906,-84.4623453,13113140404,Fayetteville,POINT (-84.4623453 33.4499906)
8970,53012015,145 RUNNING BEAR TRL,5/18/21,2021,5,2021-5,188000,1983,1436,130.9192201,33.4585361,-84.4656545,13113140403,Fayetteville,POINT (-84.4656545 33.4585361)
12277,53101009,375 E GEORGIA AVE,2/28/22,2022,2,2022-2,210000,1961,1604,130.9226933,33.4538005,-84.450243,13113140406,Fayetteville,POINT (-84.450243 33.4538005)
14675,0518  042,270 MARION BLVD,8/29/18,2018,8,2018-8,265000,1974,2024,130.9288538,33.4245564,-84.4344572,13113140409,Fayetteville,POINT (-84.4344572 33.4245564)
6909,52101005,140 LAKEVIEW LN,1/20/21,2021,1,2021-1,295000,1976,2253,130.9365291,33.4512749,-84.491716,13113140404,Fayetteville,POINT (-84.491716 33.4512749)
11583,73454014,835 RICHMOND CIR,11/1/18,2018,11,2018-11,435000,2006,3322,130.9452137,33.4118749,-84.6059017,13113140210,West Fayette,POINT (-84.6059017 33.4118749)
7540,50404034,220 WINDSOR DR,12/7/20,2020,12,2020-12,269900,1986,2061,130.9558467,33.3988302,-84.4319343,13113140408,South Fayette,POINT (-84.4319343 33.3988302)
11137,52426016,250 EMILY PARK,7/7/20,2020,7,2020-7,195000,2001,1489,130.9603761,33.4460646,-84.4404255,13113140410,Fayetteville,POINT (-84.4404255 33.4460646)
4141,45106009,405 BIRKDALE DR,7/19/19,2019,7,2019-7,700000,1988,5345,130.9635173,33.3794084,-84.4911423,13113140501,South Fayette,POINT (-84.4911423 33.3794084)
14335,74630014,35 COPELAND ST,4/30/21,2021,4,2021-4,336499,2021,2569,130.9844297,33.4219459,-84.6122515,13113140210,West Fayette,POINT (-84.6122515 33.4219459)
14289,51628008,265 MILLHAVEN LNDG,4/8/21,2021,4,2021-4,440000,2002,3359,130.9913665,33.4219656,-84.4880071,13113140404,Fayetteville,POINT (-84.4880071 33.4219656)
4057,51909008,130 SABRE LN,7/31/19,2019,7,2019-7,499750,2019,3815,130.9960682,33.4207703,-84.4157688,13113140409,Fayetteville,POINT (-84.4157688 33.4207703)
12104,52221010,175 REHOBETH WAY,10/31/19,2019,10,2019-10,240000,2006,1832,131.0043668,33.4526586,-84.4862884,13113140404,Fayetteville,POINT (-84.4862884 33.4526586)
2741,53118010,190 BRITTANY CHASE,5/22/19,2019,5,2019-5,215000,1989,1641,131.0176722,33.4572105,-84.4482289,13113140406,Fayetteville,POINT (-84.4482289 33.4572105)
2193,61118056,220 VALLEY VW,3/4/19,2019,3,2019-3,185000,1988,1412,131.01983,33.3801562,-84.5637172,13113140303,West Fayette,POINT (-84.5637172 33.3801562)
7169,45111006,800 BIRKDALE DR,10/16/20,2020,10,2020-10,555000,1988,4236,131.01983,33.3826767,-84.4988464,13113140501,South Fayette,POINT (-84.4988464 33.3826767)
5161,73446013,328 REVOLUTION DR,9/10/19,2019,9,2019-9,476000,2003,3633,131.0211946,33.4067461,-84.6024659,13113140210,West Fayette,POINT (-84.6024659 33.4067461)
1601,51305002,105 SHELDON WAY,1/31/20,2020,1,2020-1,206500,1996,1576,131.0279188,33.4110919,-84.409326,13113140408,South Fayette,POINT (-84.409326 33.4110919)
7188,54216006,130 COUCH CT,10/15/20,2020,10,2020-10,364000,2017,2778,131.0295176,33.4961877,-84.5055252,13113140102,Fayetteville,POINT (-84.5055252 33.4961877)
12997,53722006,220 SELWYN CT,5/31/23,2023,5,2023-5,421000,2000,3213,131.0301899,33.4765543,-84.4575274,13113140403,Fayetteville,POINT (-84.4575274 33.4765543)
6707,53117029,250 WEATHERLY DR,2/25/21,2021,2,2021-2,220000,1988,1679,131.0303752,33.4559749,-84.4346008,13113140406,Fayetteville,POINT (-84.4346008 33.4559749)
3248,44906012,190 BELLFAIR RUN,12/16/19,2019,12,2019-12,483000,2017,3686,131.0363538,33.37727,-84.462171,13113140501,South Fayette,POINT (-84.462171 33.37727)
10639,53746007,330 SYLVAN LOOP,7/30/21,2021,7,2021-7,350000,2013,2671,131.0370648,33.4731288,-84.4506995,13113140403,Fayetteville,POINT (-84.4506995 33.4731288)
6093,74623004,208 ROSETTI TRCE,3/13/20,2020,3,2020-3,406234,2019,3100,131.0432258,33.4191572,-84.6116685,13113140210,West Fayette,POINT (-84.6116685 33.4191572)
6105,52004014,220 BELLEVUE LOOP,4/23/20,2020,4,2020-4,190800,1988,1456,131.043956,33.4259078,-84.4066994,13113140410,Fayetteville,POINT (-84.4066994 33.4259078)
1187,52410050,205 ARBOR WAY,3/30/21,2021,3,2021-3,162500,1991,1240,131.0483871,33.4481732,-84.4421239,13113140410,Fayetteville,POINT (-84.4421239 33.4481732)
10219,70711005,145 ASHLEY FOREST DR,3/19/18,2018,3,2018-3,370000,1997,2823,131.0662416,33.4910311,-84.5275844,13113140204,West Fayette,POINT (-84.5275844 33.4910311)
8371,52802011,130 HICKORY HOLLOW DR,2/24/23,2023,2,2023-2,475000,2000,3624,131.0706402,33.4601738,-84.4922313,13113140403,Fayetteville,POINT (-84.4922313 33.4601738)
410,71303037,222 CHATEAU DR,5/8/20,2020,5,2020-5,205000,1976,1564,131.0741688,33.4420243,-84.5452544,13113140206,West Fayette,POINT (-84.5452544 33.4420243)
12111,73520006,403 WINNOCK PT,10/31/19,2019,10,2019-10,320000,1997,2441,131.093814,33.4381481,-84.6024659,13113140210,West Fayette,POINT (-84.6024659 33.4381481)
9907,71101055,115 SANDY LAKE CIR,4/2/18,2018,4,2018-4,360000,1988,2746,131.0997815,33.4854494,-84.5380888,13113140204,West Fayette,POINT (-84.5380888 33.4854494)
1258,50405035,145 BRYSON LN,3/22/21,2021,3,2021-3,270000,1987,2059,131.1316173,33.4031587,-84.4300882,13113140408,South Fayette,POINT (-84.4300882 33.4031587)
1856,74308043,170 CASTLEWOOD RD,9/18/20,2020,9,2020-9,465000,2019,3546,131.1336717,33.4645538,-84.6188455,13113140203,West Fayette,POINT (-84.6188455 33.4645538)
5341,53729014,220 NORMANDY DR,8/21/20,2020,8,2020-8,277500,2000,2116,131.1436673,33.4796161,-84.4591471,13113140403,Fayetteville,POINT (-84.4591471 33.4796161)
12004,41801021,430 CRABAPPLE RD,10/12/18,2018,10,2018-10,194500,1976,1483,131.1530681,33.310004,-84.4072945,13113140502,South Fayette,POINT (-84.4072945 33.310004)
2352,74601007,102 N MEADE DR,12/31/21,2021,12,2021-12,139438,1987,1063,131.1740357,33.4065395,-84.6123024,13113140210,West Fayette,POINT (-84.6123024 33.4065395)
3203,60801008,615 GARAMOND PL,12/23/19,2019,12,2019-12,318500,1987,2428,131.1779242,33.3687743,-84.5442718,13113140309,South Fayette,POINT (-84.5442718 33.3687743)
7648,53101013,370 E GEORGIA AVE,11/19/20,2020,11,2020-11,175000,1959,1334,131.1844078,33.4538005,-84.450243,13113140406,Fayetteville,POINT (-84.450243 33.4538005)
9421,53006012,1110 WEDGEWOOD DR,6/15/21,2021,6,2021-6,360000,1978,2744,131.1953353,33.4645423,-84.4563382,13113140403,Fayetteville,POINT (-84.4563382 33.4645423)
9812,71102029,105 VALLEY GRN,4/2/18,2018,4,2018-4,243000,1987,1852,131.2095032,33.4846441,-84.5326833,13113140204,West Fayette,POINT (-84.5326833 33.4846441)
8657,130306006,360 MORNING SPRINGS WALK,9/29/22,2022,9,2022-9,449000,1994,3422,131.2098188,33.5261786,-84.4622633,13113140104,Fayetteville,POINT (-84.4622633 33.5261786)
11235,74630002,60 BARTLETT WAY,7/28/20,2020,7,2020-7,311500,2020,2374,131.2131424,33.4210497,-84.6121984,13113140210,West Fayette,POINT (-84.6121984 33.4210497)
6170,0550  011,351 LONGVIEW DR,4/24/20,2020,4,2020-4,310000,1985,2362,131.2447079,33.5029378,-84.4537206,13113140102,Fayetteville,POINT (-84.4537206 33.5029378)
9875,73213025,214 DRIFTWOOD LN,4/23/18,2018,4,2018-4,218000,1979,1661,131.2462372,33.3906952,-84.5699384,13113140303,West Fayette,POINT (-84.5699384 33.3906952)
3991,70327002,206 BLUE POINT PKWY,7/15/19,2019,7,2019-7,438929,2018,3344,131.2586722,33.439,-84.51475,13113140305,West Fayette,POINT (-84.51475 33.439)
7488,52101007,160 LAKEVIEW LN,12/16/20,2020,12,2020-12,270000,1975,2057,131.2591152,33.4529666,-84.4914702,13113140404,Fayetteville,POINT (-84.4914702 33.4529666)
6111,73212030,711 WATERWOOD BND,4/20/20,2020,4,2020-4,380000,1978,2895,131.2607945,33.4002737,-84.5692017,13113140303,West Fayette,POINT (-84.5692017 33.4002737)
10376,72006023,200 OLD PLANTATION WAY,1/30/18,2018,1,2018-1,358500,1999,2731,131.2705969,33.4435714,-84.5536473,13113140206,West Fayette,POINT (-84.5536473 33.4435714)
3983,73208014,173 TWIGGS COR,7/23/19,2019,7,2019-7,146500,1972,1116,131.2724014,33.3954137,-84.5863263,13113140303,West Fayette,POINT (-84.5863263 33.3954137)
