,Parcel ID,Address,sale_date,sale_price,yr_built,square_feet,full_address,unique_ID,price_sf,sale_year,year,month,year-month
8719,073447028,508 MT VERNON WAY,2023-01-10,735000.0,2004,4317,508 Mt Vernon Way Fayette County GA,073447028-1/10/2023-735000.0,170.25712300208477,2023,2023,1,2023-1
8720,0518  055,145 MARION BLVD,2023-01-09,345000.0,1975,1899,145 Marion Blvd Fayette County GA,0518  055-1/9/2023-345000.0,181.6745655608215,2023,2023,1,2023-1
8721,073463025,424 BANDON WAY,2023-01-09,621016.0,2022,2720,424 Bandon Way Fayette County GA,073463025-1/9/2023-621016.0,228.31470588235294,2023,2023,1,2023-1
8722,053016001,100 PYE CT,2023-01-09,250000.0,1991,1291,100 Pye Ct Fayette County GA,053016001-1/9/2023-250000.0,193.64833462432222,2023,2023,1,2023-1
8723,074632019,802 PARKER PASS,2023-01-06,623966.0,2022,3656,802 Parker Pass Fayette County GA,074632019-1/6/2023-623966.0,170.66903719912472,2023,2023,1,2023-1
8724,052326002,115 MANSFIELD DR,2023-01-06,425000.0,2017,2296,115 Mansfield Dr Fayette County GA,052326002-1/6/2023-425000.0,185.10452961672473,2023,2023,1,2023-1
8725,050302029,1423 HIGHWAY 85 S,2023-01-06,356000.0,1987,2297,1423 Highway 85 S Fayette County GA,050302029-1/6/2023-356000.0,154.98476273400087,2023,2023,1,2023-1
8726,053532018,640 HEATHERDEN AVE,2023-01-06,750900.0,2021,1935,640 Heatherden Ave Fayette County GA,053532018-1/6/2023-750900.0,388.06201550387595,2023,2023,1,2023-1
8727,0449  025,656 MCBRIDE RD,2023-01-06,1035600.0,1986,2286,656 Mcbride Rd Fayette County GA,0449  025-1/6/2023-1035600.0,453.01837270341207,2023,2023,1,2023-1
8728,072106023,380 WEEPING WILLOW WAY,2023-01-05,435000.0,1994,1971,380 Weeping Willow Way Fayette County GA,072106023-1/5/2023-435000.0,220.7001522070015,2023,2023,1,2023-1
8729,073464007,436 BANDON WAY,2023-01-05,638502.0,2022,3322,436 Bandon Way Fayette County GA,073464007-1/5/2023-638502.0,192.20409391932571,2023,2023,1,2023-1
8730,074501006,127 RED MAPLE DR,2023-01-05,880779.0,2016,2560,127 Red Maple Dr Fayette County GA,074501006-1/5/2023-880779.0,344.054296875,2023,2023,1,2023-1
8731,074632018,804 PARKER PASS,2023-01-05,655658.0,2022,3272,804 Parker Pass Fayette County GA,074632018-1/5/2023-655658.0,200.38447432762837,2023,2023,1,2023-1
8732,0427  013,350 MALONE RD,2023-01-05,265000.0,1959,2811,350 Malone Rd Fayette County GA,0427  013-1/5/2023-265000.0,94.27250088936322,2023,2023,1,2023-1
8733,073458002,102 BANDON WAY,2023-01-04,790000.0,2017,3304,102 Bandon Way Fayette County GA,073458002-1/4/2023-790000.0,239.1041162227603,2023,2023,1,2023-1
8734,043401002,115 ACTON DR,2023-01-03,478230.0,1988,3070,115 Acton Dr Fayette County GA,043401002-1/3/2023-478230.0,155.77524429967426,2023,2023,1,2023-1
8735,071701031,127 SCATTERFOOT,2023-01-03,335000.0,1973,1469,127 Scatterfoot Fayette County GA,071701031-1/3/2023-335000.0,228.04628999319266,2023,2023,1,2023-1
8736,060411012,335 BONTURA DR,2023-01-03,698000.0,1999,3000,335 Bontura Dr Fayette County GA,060411012-1/3/2023-698000.0,232.66666666666666,2023,2023,1,2023-1
8737,052310005,325 WALKER AVE,2023-01-03,283100.0,1972,1458,325 Walker Ave Fayette County GA,052310005-1/3/2023-283100.0,194.17009602194787,2023,2023,1,2023-1
8738,072508013,140 PARK HAVEN LN,2023-01-02,822500.0,2016,4045,140 Park Haven Ln Fayette County GA,072508013-1/2/2023-822500.0,203.33745364647714,2023,2023,1,2023-1
8739,072601005,240 MILLBROOK VILLAGE DR,2022-09-22,431000.0,2004,2108,240 Millbrook Village Dr Fayette County GA,072601005-9/22/2022-431000.0,204.45920303605314,2022,2022,9,2022-9
8740,074503014,206 SPRUCE PINE CIR,2022-09-01,708000.0,2017,2938,206 Spruce Pine Cir Fayette County GA,074503014-9/1/2022-708000.0,240.98025867937372,2022,2022,9,2022-9
8741,073006011,82 SMOKERISE PT,2022-09-12,1150000.0,1993,3911,82 Smokerise Pt Fayette County GA,073006011-9/12/2022-1150000.0,294.04244438762464,2022,2022,9,2022-9
8742,070803008,237 OAKRIDGE TRL,2022-09-07,240000.0,1981,1591,237 Oakridge Trl Fayette County GA,070803008-9/7/2022-240000.0,150.8485229415462,2022,2022,9,2022-9
8743,051614028,315 HUNTERS GLN,2022-09-23,130000.0,1998,2457,315 Hunters Gln Fayette County GA,051614028-9/23/2022-130000.0,52.91005291005291,2022,2022,9,2022-9
8744,060712011,121 HERITAGE WAY,2022-09-28,461500.0,1985,2272,121 Heritage Way Fayette County GA,060712011-9/28/2022-461500.0,203.125,2022,2022,9,2022-9
8745,060805055,156 MORALLION HLS,2022-09-22,295192.0,1988,2275,156 Morallion Hls Fayette County GA,060805055-9/22/2022-295192.0,129.75472527472527,2022,2022,9,2022-9
8746,130403018,105 SHIMMERING WATERS LN,2022-09-30,440000.0,2013,3147,105 Shimmering Waters Ln Fayette County GA,130403018-9/30/2022-440000.0,139.81569748967271,2022,2022,9,2022-9
8747,060506011,230 GRINDSTONE WAY,2022-09-30,185000.0,1989,1330,230 Grindstone Way Fayette County GA,060506011-9/30/2022-185000.0,139.09774436090225,2022,2022,9,2022-9
8748,052003005,195 FONTAINE WAY,2022-09-01,357500.0,1987,1889,195 Fontaine Way Fayette County GA,052003005-9/1/2022-357500.0,189.2535733192165,2022,2022,9,2022-9
8749,074552025,707 INDIAN HAWTHORN CT,2022-09-30,647975.0,2022,1944,707 Indian Hawthorn Ct Fayette County GA,074552025-9/30/2022-647975.0,333.32047325102883,2022,2022,9,2022-9
8750,053119026,105 YORK LN,2022-09-30,242700.0,1995,1463,105 York Ln Fayette County GA,053119026-9/30/2022-242700.0,165.892002734108,2022,2022,9,2022-9
8751,073531006,359 CALEDONIA CT,2022-09-30,465000.0,2022,3137,359 Caledonia Ct Fayette County GA,073531006-9/30/2022-465000.0,148.23079375199234,2022,2022,9,2022-9
8752,052220029,445 REHOBETH WAY,2022-09-19,319900.0,2005,1832,445 Rehobeth Way Fayette County GA,052220029-9/19/2022-319900.0,174.617903930131,2022,2022,9,2022-9
8753,051629011,105 LOCKMEADE WAY,2022-09-30,525000.0,2001,3119,105 Lockmeade Way Fayette County GA,051629011-9/30/2022-525000.0,168.3231805065726,2022,2022,9,2022-9
8754,074631025,607 FRANCIS AVE,2022-09-16,548092.0,2022,3004,607 Francis Ave Fayette County GA,074631025-9/16/2022-548092.0,182.45406125166446,2022,2022,9,2022-9
8755,053033019,53 INTOWN PL,2022-09-12,168000.0,2003,1087,53 Intown Pl Fayette County GA,053033019-9/12/2022-168000.0,154.5538178472861,2022,2022,9,2022-9
8756,054402020,140 KELLIE LN,2022-09-30,267000.0,1985,1506,140 Kellie Ln Fayette County GA,054402020-9/30/2022-267000.0,177.29083665338646,2022,2022,9,2022-9
8757,073531002,351 CALEDONIA CT,2022-09-30,557220.0,2022,3104,351 Caledonia Ct Fayette County GA,073531002-9/30/2022-557220.0,179.51675257731958,2022,2022,9,2022-9
8758,073531038,356 CALEDONIA CT,2022-09-30,499999.0,2022,3104,356 Caledonia Ct Fayette County GA,073531038-9/30/2022-499999.0,161.08215206185568,2022,2022,9,2022-9
8759,074615012,200 FLORENCE RD,2022-09-30,535000.0,2018,2096,200 Florence Rd Fayette County GA,074615012-9/30/2022-535000.0,255.24809160305344,2022,2022,9,2022-9
8760,0551  167,343 HIGHWAY 279,2022-09-30,700000.0,2022,2931,343 Highway 279 Fayette County GA,0551  167-9/30/2022-700000.0,238.82633913340158,2022,2022,9,2022-9
8761,052312017,425 WILLIAMSBURG WAY,2022-09-30,124000.0,1984,930,425 Williamsburg Way Fayette County GA,052312017-9/30/2022-124000.0,133.33333333333334,2022,2022,9,2022-9
8762,051833009,440 PLAINFIELD ST,2022-09-30,456500.0,2022,2613,440 Plainfield St Fayette County GA,051833009-9/30/2022-456500.0,174.70340604668962,2022,2022,9,2022-9
8763,060123009,245 HIGHGROVE DR,2022-09-30,1300000.0,2004,3785,245 Highgrove Dr Fayette County GA,060123009-9/30/2022-1300000.0,343.46103038309116,2022,2022,9,2022-9
8764,073531007,361 CALEDONIA CT,2022-09-30,559515.0,2022,3104,361 Caledonia Ct Fayette County GA,073531007-9/30/2022-559515.0,180.25612113402062,2022,2022,9,2022-9
8765,073531044,605 CUNNINGHAME CT,2022-09-30,495000.0,2022,3104,605 Cunninghame Ct Fayette County GA,073531044-9/30/2022-495000.0,159.47164948453607,2022,2022,9,2022-9
8766,074301027,305 CASTLEWOOD RD,2022-09-30,475000.0,1991,1990,305 Castlewood Rd Fayette County GA,074301027-9/30/2022-475000.0,238.69346733668343,2022,2022,9,2022-9
8767,074631002,139 WESTBERRY ST,2022-09-30,821074.0,2022,3680,139 Westberry St Fayette County GA,074631002-9/30/2022-821074.0,223.1179347826087,2022,2022,9,2022-9
8768,051832005,300 PLAINFIELD ST,2022-09-30,440195.0,2022,2508,300 Plainfield St Fayette County GA,051832005-9/30/2022-440195.0,175.51634768740033,2022,2022,9,2022-9
8769,052102018,265 OLD MILL CT,2022-09-30,565000.0,1986,2412,265 Old Mill Ct Fayette County GA,052102018-9/30/2022-565000.0,234.24543946932008,2022,2022,9,2022-9
8770,073531003,353 CALEDONIA CT,2022-09-30,570990.0,2022,3137,353 Caledonia Ct Fayette County GA,073531003-9/30/2022-570990.0,182.01785145043036,2022,2022,9,2022-9
8771,073531005,357 CALEDONIA CT,2022-09-30,531590.0,2022,3137,357 Caledonia Ct Fayette County GA,073531005-9/30/2022-531590.0,169.45808096907874,2022,2022,9,2022-9
8772,073531040,700 LANARCK WAY,2022-09-30,583215.0,2022,3137,700 Lanarck Way Fayette County GA,073531040-9/30/2022-583215.0,185.91488683455532,2022,2022,9,2022-9
8773,073531042,704 LANARCK WAY,2022-09-30,575990.0,2022,3137,704 Lanarck Way Fayette County GA,073531042-9/30/2022-575990.0,183.61173095313995,2022,2022,9,2022-9
8774,073531045,607 CUNNINGHAME CT,2022-09-30,531415.0,2022,3137,607 Cunninghame Ct Fayette County GA,073531045-9/30/2022-531415.0,169.4022951864839,2022,2022,9,2022-9
8775,073531047,611 CUNNINGHAME CT,2022-09-30,469990.0,2022,3104,611 Cunninghame Ct Fayette County GA,073531047-9/30/2022-469990.0,151.41430412371133,2022,2022,9,2022-9
8776,074550006,730 LANARCK WAY,2022-09-30,543110.0,2022,3137,730 Lanarck Way Fayette County GA,074550006-9/30/2022-543110.0,173.13037934332164,2022,2022,9,2022-9
8777,051211010,185 HAMPTON WOODS DR,2022-09-30,405000.0,1987,2310,185 Hampton Woods Dr Fayette County GA,051211010-9/30/2022-405000.0,175.32467532467533,2022,2022,9,2022-9
8778,051833005,400 PLAINFIELD ST,2022-09-30,396800.0,2022,1803,400 Plainfield St Fayette County GA,051833005-9/30/2022-396800.0,220.07764836383805,2022,2022,9,2022-9
8779,052208024,225 LAGRANGE CT,2022-09-30,249900.0,1988,1212,225 Lagrange Ct Fayette County GA,052208024-9/30/2022-249900.0,206.1881188118812,2022,2022,9,2022-9
8780,072702013,265 JULIE RD,2022-09-30,349900.0,1980,1770,265 Julie Rd Fayette County GA,072702013-9/30/2022-349900.0,197.68361581920905,2022,2022,9,2022-9
8781,073421001,300 PRESTON CHASE DR,2022-09-30,375000.0,1993,1296,300 Preston Chase Dr Fayette County GA,073421001-9/30/2022-375000.0,289.35185185185185,2022,2022,9,2022-9
8782,073531001,349 CALEDONIA CT,2022-09-30,582515.0,2022,3137,349 Caledonia Ct Fayette County GA,073531001-9/30/2022-582515.0,185.69174370417596,2022,2022,9,2022-9
8783,073531004,355 CALEDONIA CT,2022-09-30,552390.0,2022,3104,355 Caledonia Ct Fayette County GA,073531004-9/30/2022-552390.0,177.96069587628867,2022,2022,9,2022-9
8784,073531011,369 CALEDONIA CT,2022-09-30,554790.0,2022,3104,369 Caledonia Ct Fayette County GA,073531011-9/30/2022-554790.0,178.7338917525773,2022,2022,9,2022-9
8785,073531033,372 CALEDONIA CT,2022-09-30,537135.0,2022,3137,372 Caledonia Ct Fayette County GA,073531033-9/30/2022-537135.0,171.2256933375837,2022,2022,9,2022-9
8786,073531035,362 CALEDONIA CT,2022-09-30,571515.0,2022,3137,362 Caledonia Ct Fayette County GA,073531035-9/30/2022-571515.0,182.18520879821486,2022,2022,9,2022-9
8787,073531036,360 CALEDONIA CT,2022-09-30,474990.0,2022,3104,360 Caledonia Ct Fayette County GA,073531036-9/30/2022-474990.0,153.02512886597938,2022,2022,9,2022-9
8788,073531043,706 LANARCK WAY,2022-09-30,566020.0,2022,3104,706 Lanarck Way Fayette County GA,073531043-9/30/2022-566020.0,182.35180412371133,2022,2022,9,2022-9
8789,0543  134,763 NEW HOPE RD,2022-09-30,357000.0,1997,1805,763 New Hope Rd Fayette County GA,0543  134-9/30/2022-357000.0,197.78393351800554,2022,2022,9,2022-9
8790,051602012,270 LAKEPOINT LN,2022-09-30,460000.0,1991,2427,270 Lakepoint Ln Fayette County GA,051602012-9/30/2022-460000.0,189.5344046147507,2022,2022,9,2022-9
8791,051604021,185 LAKELAND CIR,2022-09-30,355000.0,1993,2950,185 Lakeland Cir Fayette County GA,051604021-9/30/2022-355000.0,120.33898305084746,2022,2022,9,2022-9
8792,073466004,519 COLEBROOK WAY,2022-09-30,552622.0,2022,2308,519 Colebrook Way Fayette County GA,073466004-9/30/2022-552622.0,239.43760831889082,2022,2022,9,2022-9
8793,073531009,365 CALEDONIA CT,2022-09-30,541535.0,2022,3104,365 Caledonia Ct Fayette County GA,073531009-9/30/2022-541535.0,174.46359536082474,2022,2022,9,2022-9
8794,073531046,609 CUNNINGHAME CT,2022-09-30,539190.0,2022,3104,609 Cunninghame Ct Fayette County GA,073531046-9/30/2022-539190.0,173.70811855670104,2022,2022,9,2022-9
8795,073531008,363 CALEDONIA CT,2022-09-30,581135.0,2022,3137,363 Caledonia Ct Fayette County GA,073531008-9/30/2022-581135.0,185.2518329614281,2022,2022,9,2022-9
8796,073531037,358 CALEDONIA CT,2022-09-30,470000.0,2022,3137,358 Caledonia Ct Fayette County GA,073531037-9/30/2022-470000.0,149.82467325470193,2022,2022,9,2022-9
8797,073531039,354 CALEDONIA CT,2022-09-30,470000.0,2022,3104,354 Caledonia Ct Fayette County GA,073531039-9/30/2022-470000.0,151.41752577319588,2022,2022,9,2022-9
8798,0447  047,151 GOZA RD,2022-09-30,595700.0,2021,3051,151 Goza Rd Fayette County GA,0447  047-9/30/2022-595700.0,195.24745984922976,2022,2022,9,2022-9
8799,060805019,658 GRECKEN GRN,2022-09-29,433562.0,1989,1963,658 Grecken Grn Fayette County GA,060805019-9/29/2022-433562.0,220.86704024452368,2022,2022,9,2022-9
8800,070340008,100 AMBER LAKE TRCE,2022-09-29,728473.0,2022,3616,100 Amber Lake Trce Fayette County GA,070340008-9/29/2022-728473.0,201.4582411504425,2022,2022,9,2022-9
8801,074548012,314 BLUE SPRUCE DR,2022-09-29,663635.0,2022,1857,314 Blue Spruce Dr Fayette County GA,074548012-9/29/2022-663635.0,357.36941303177167,2022,2022,9,2022-9
8802,051832006,310 PLAINFIELD ST,2022-09-29,435750.0,2022,2073,310 Plainfield St Fayette County GA,051832006-9/29/2022-435750.0,210.2026049204052,2022,2022,9,2022-9
8803,053534011,245 KELMSCOTT LN,2022-09-29,521255.0,2022,1690,245 Kelmscott Ln Fayette County GA,053534011-9/29/2022-521255.0,308.43491124260356,2022,2022,9,2022-9
8804,060819039,100 KIMMER RD,2022-09-29,535000.0,1991,2560,100 Kimmer Rd Fayette County GA,060819039-9/29/2022-535000.0,208.984375,2022,2022,9,2022-9
8805,060218005,140 NEWHAVEN DR,2022-09-29,2450000.0,2007,7537,140 Newhaven Dr Fayette County GA,060218005-9/29/2022-2450000.0,325.0630224227146,2022,2022,9,2022-9
8807,070342003,115 DOCKSIDE DR,2022-09-29,610476.0,2022,3258,115 Dockside Dr Fayette County GA,070342003-9/29/2022-610476.0,187.37753222836096,2022,2022,9,2022-9
8808,130306006,360 MORNING SPRINGS WALK,2022-09-29,449000.0,1994,3422,360 Morning Springs Walk Fayette County GA,130306006-9/29/2022-449000.0,131.20981881940386,2022,2022,9,2022-9
8809,043701022,105 POSTWOOD DR,2022-09-29,649900.0,1996,4796,105 Postwood Dr Fayette County GA,043701022-9/29/2022-649900.0,135.50875729774813,2022,2022,9,2022-9
8810,073531012,371 CALEDONIA CT,2022-09-29,560515.0,2022,3104,371 Caledonia Ct Fayette County GA,073531012-9/29/2022-560515.0,180.57828608247422,2022,2022,9,2022-9
8811,050905010,205 REDSPIRE LN,2022-09-29,433000.0,1994,2308,205 Redspire Ln Fayette County GA,050905010-9/29/2022-433000.0,187.60831889081456,2022,2022,9,2022-9
8812,053602010,607 FORREST AVE,2022-09-29,349900.0,1973,1720,607 Forrest Ave Fayette County GA,053602010-9/29/2022-349900.0,203.43023255813952,2022,2022,9,2022-9
8813,073305011,203 PALETTE LN,2022-09-28,678500.0,1997,2282,203 Palette Ln Fayette County GA,073305011-9/28/2022-678500.0,297.32690622261174,2022,2022,9,2022-9
8814,052210004,130 MAPLE PL,2022-09-28,322892.0,1988,2416,130 Maple Pl Fayette County GA,052210004-9/28/2022-322892.0,133.64735099337747,2022,2022,9,2022-9
8815,072914010,155 CICELY WAY,2022-09-28,714461.0,2022,3167,155 Cicely Way Fayette County GA,072914010-9/28/2022-714461.0,225.59551626144616,2022,2022,9,2022-9
8816,073005009,302 WHITCOMB HL,2022-09-28,923000.0,1991,3555,302 Whitcomb Hl Fayette County GA,073005009-9/28/2022-923000.0,259.634317862166,2022,2022,9,2022-9
8817,074550002,722 LANARCK WAY,2022-09-28,569110.0,2022,3137,722 Lanarck Way Fayette County GA,074550002-9/28/2022-569110.0,181.41855275741153,2022,2022,9,2022-9
8818,061410024,120 TERRANE RDG,2022-09-28,827775.0,1996,2750,120 Terrane Rdg Fayette County GA,061410024-9/28/2022-827775.0,301.0090909090909,2022,2022,9,2022-9
8819,053311005,407 MCDONOUGH RD,2022-09-27,559250.0,2021,3543,407 Mcdonough Rd Fayette County GA,053311005-9/27/2022-559250.0,157.8464578041208,2022,2022,9,2022-9
8820,072915009,250 CICELY WAY,2022-09-16,746800.0,2022,4711,250 Cicely Way Fayette County GA,072915009-9/16/2022-746800.0,158.52260666525154,2022,2022,9,2022-9
8821,051833004,390 PLAINFIELD ST,2022-09-27,420300.0,2022,2113,390 Plainfield St Fayette County GA,051833004-9/27/2022-420300.0,198.9115002366304,2022,2022,9,2022-9
8822,073466012,536 COLEBROOK WAY,2022-09-27,568111.0,2022,3085,536 Colebrook Way Fayette County GA,073466012-9/27/2022-568111.0,184.15267423014586,2022,2022,9,2022-9
8823,073466024,540 COLEBROOK WAY,2022-09-27,593303.0,2022,2211,540 Colebrook Way Fayette County GA,073466024-9/27/2022-593303.0,268.34147444595203,2022,2022,9,2022-9
8824,060215027,303 PEMBERTON CT,2022-09-27,630000.0,1999,3138,303 Pemberton Ct Fayette County GA,060215027-9/27/2022-630000.0,200.76481835564053,2022,2022,9,2022-9
8825,052008004,220 BAYWATCH CIR,2022-09-27,472000.0,2004,2060,220 Baywatch Cir Fayette County GA,052008004-9/27/2022-472000.0,229.126213592233,2022,2022,9,2022-9
8826,052208061,110 MONMOUTH DR,2022-09-27,225000.0,1987,1313,110 Monmouth Dr Fayette County GA,052208061-9/27/2022-225000.0,171.36329017517136,2022,2022,9,2022-9
8827,071713022,107 JASMINE PATH,2022-09-27,480000.0,1978,1964,107 Jasmine Path Fayette County GA,071713022-9/27/2022-480000.0,244.39918533604887,2022,2022,9,2022-9
8828,074631001,137 WESTBERRY ST,2022-09-27,804081.0,2022,3739,137 Westberry St Fayette County GA,074631001-9/27/2022-804081.0,215.05242043327092,2022,2022,9,2022-9
8829,070704003,125 OCTAVIA CT,2022-09-26,400000.0,1993,2091,125 Octavia Ct Fayette County GA,070704003-9/26/2022-400000.0,191.29603060736488,2022,2022,9,2022-9
8830,050407013,255 WATERSHED WAY,2022-09-26,451000.0,1994,2636,255 Watershed Way Fayette County GA,050407013-9/26/2022-451000.0,171.09256449165403,2022,2022,9,2022-9
8831,051832003,280 PLAINFIELD ST,2022-09-26,473145.0,2022,2613,280 Plainfield St Fayette County GA,051832003-9/26/2022-473145.0,181.07347876004593,2022,2022,9,2022-9
8832,0543  082,165 NEW OAK RIDGE TRL,2022-09-26,370000.0,1979,2520,165 New Oak Ridge Trl Fayette County GA,0543  082-9/26/2022-370000.0,146.82539682539684,2022,2022,9,2022-9
8833,073032016,302 WATERMARK DR,2022-09-26,1475000.0,2005,4937,302 Watermark Dr Fayette County GA,073032016-9/26/2022-1475000.0,298.7644318411991,2022,2022,9,2022-9
8834,074551025,603 WHITE CEDAR CT,2022-09-26,617237.0,2022,2969,603 White Cedar Ct Fayette County GA,074551025-9/26/2022-617237.0,207.89390367126978,2022,2022,9,2022-9
8835,053112006,190 BUCKEYE LN,2022-09-26,315000.0,1979,1704,190 Buckeye Ln Fayette County GA,053112006-9/26/2022-315000.0,184.85915492957747,2022,2022,9,2022-9
8836,0512  041,145 CANTERBURY LN,2022-09-23,380000.0,1975,2371,145 Canterbury Ln Fayette County GA,0512  041-9/23/2022-380000.0,160.26992830029522,2022,2022,9,2022-9
8837,073466025,538 COLEBROOK WAY,2022-09-23,544950.0,2022,2036,538 Colebrook Way Fayette County GA,073466025-9/23/2022-544950.0,267.65717092337917,2022,2022,9,2022-9
8838,0529  049,383 GINGERCAKE RD,2022-09-23,407500.0,1977,2825,383 Gingercake Rd Fayette County GA,0529  049-9/23/2022-407500.0,144.24778761061947,2022,2022,9,2022-9
8839,054805005,105 EASTMARK WAY,2022-09-23,605743.0,2022,3945,105 Eastmark Way Fayette County GA,054805005-9/23/2022-605743.0,153.54702154626108,2022,2022,9,2022-9
8840,070713001,100 EAGLES NEST DR,2022-09-23,630000.0,2001,2802,100 Eagles Nest Dr Fayette County GA,070713001-9/23/2022-630000.0,224.83940042826552,2022,2022,9,2022-9
8841,053705004,400 HIGHWAY 314,2022-09-23,345000.0,1979,1516,400 Highway 314 Fayette County GA,053705004-9/23/2022-345000.0,227.5725593667546,2022,2022,9,2022-9
8842,053748010,85 SYLVAN LOOP,2022-09-23,417900.0,2013,2730,85 Sylvan Loop Fayette County GA,053748010-9/23/2022-417900.0,153.07692307692307,2022,2022,9,2022-9
8843,074306001,240 ASHLAND TRL,2022-09-23,445000.0,1988,3252,240 Ashland Trl Fayette County GA,074306001-9/23/2022-445000.0,136.8388683886839,2022,2022,9,2022-9
8844,074511013,304 HONEY LOCUST CT,2022-09-23,699900.0,2018,2028,304 Honey Locust Ct Fayette County GA,074511013-9/23/2022-699900.0,345.1183431952663,2022,2022,9,2022-9
8845,074508004,178 MULBERRY CT,2022-09-23,775000.0,2018,2952,178 Mulberry Ct Fayette County GA,074508004-9/23/2022-775000.0,262.5338753387534,2022,2022,9,2022-9
8846,074550024,411 KINROSS LN,2022-09-23,526640.0,2022,2887,411 Kinross Ln Fayette County GA,074550024-9/23/2022-526640.0,182.4177346726706,2022,2022,9,2022-9
8847,054811002,125 W PIER WAY,2022-09-23,563372.0,2022,2670,125 W Pier Way Fayette County GA,054811002-9/23/2022-563372.0,211.0007490636704,2022,2022,9,2022-9
8848,073801004,150 LYNNWOOD AVE,2022-09-23,240000.0,1961,1544,150 Lynnwood Ave Fayette County GA,073801004-9/23/2022-240000.0,155.44041450777203,2022,2022,9,2022-9
8849,053712008,135 MILLWOOD LN,2022-09-22,395280.0,1987,2903,135 Millwood Ln Fayette County GA,053712008-9/22/2022-395280.0,136.1625904236996,2022,2022,9,2022-9
8850,130605009,185 NORTH DR,2022-09-22,495000.0,1986,3120,185 North Dr Fayette County GA,130605009-9/22/2022-495000.0,158.65384615384616,2022,2022,9,2022-9
8851,074546015,413 SILVERBELL CT,2022-09-22,461445.0,2022,2035,413 Silverbell Ct Fayette County GA,074546015-9/22/2022-461445.0,226.75429975429975,2022,2022,9,2022-9
8852,051825008,535 DICKSON SPRINGS RD,2022-09-22,520000.0,2007,3473,535 Dickson Springs Rd Fayette County GA,051825008-9/22/2022-520000.0,149.72646127267492,2022,2022,9,2022-9
8853,061105012,105 PHEASANT RDG,2022-09-22,245000.0,1983,1249,105 Pheasant Rdg Fayette County GA,061105012-9/22/2022-245000.0,196.15692554043235,2022,2022,9,2022-9
8854,053518028,200 2ND ST,2022-09-01,350000.0,2020,595,200 2Nd St Fayette County GA,053518028-9/1/2022-350000.0,588.2352941176471,2022,2022,9,2022-9
8855,073419003,105 HONEYSUCKLE LN,2022-09-22,602000.0,1994,2194,105 Honeysuckle Ln Fayette County GA,073419003-9/22/2022-602000.0,274.38468550592523,2022,2022,9,2022-9
8856,073511022,210 SOUTHWICK LN,2022-09-21,747000.0,1995,3021,210 Southwick Ln Fayette County GA,073511022-9/21/2022-747000.0,247.26911618669314,2022,2022,9,2022-9
8857,051628008,265 MILLHAVEN LNDG,2022-09-21,594000.0,2002,3359,265 Millhaven Lndg Fayette County GA,051628008-9/21/2022-594000.0,176.83834474545995,2022,2022,9,2022-9
8858,053529006,245 3RD ST,2022-09-21,1061336.0,2021,3663,245 3Rd St Fayette County GA,053529006-9/21/2022-1061336.0,289.7450177450177,2022,2022,9,2022-9
8859,074501013,142 RED MAPLE DR,2022-09-21,439813.0,2016,1730,142 Red Maple Dr Fayette County GA,074501013-9/21/2022-439813.0,254.2271676300578,2022,2022,9,2022-9
8860,074550003,724 LANARCK WAY,2022-09-21,547915.0,2022,3104,724 Lanarck Way Fayette County GA,074550003-9/21/2022-547915.0,176.51900773195877,2022,2022,9,2022-9
8861,0518  020,170 MARION BLVD,2022-09-21,237236.0,1976,2016,170 Marion Blvd Fayette County GA,0518  020-9/21/2022-237236.0,117.6765873015873,2022,2022,9,2022-9
8862,0449  047,200 PROVIDENCE RD,2022-09-21,860000.0,1979,2851,200 Providence Rd Fayette County GA,0449  047-9/21/2022-860000.0,301.64854437039634,2022,2022,9,2022-9
8863,052403030,200 BOOKER AVE,2022-09-21,226000.0,1960,1276,200 Booker Ave Fayette County GA,052403030-9/21/2022-226000.0,177.11598746081503,2022,2022,9,2022-9
8864,074501007,125 RED MAPLE DR,2022-09-21,727959.0,2016,2373,125 Red Maple Dr Fayette County GA,074501007-9/21/2022-727959.0,306.7673830594185,2022,2022,9,2022-9
8865,060907047,153 KENTON PL,2022-09-21,605000.0,1989,3060,153 Kenton Pl Fayette County GA,060907047-9/21/2022-605000.0,197.71241830065358,2022,2022,9,2022-9
8866,071709018,106 PALOMINO PATH,2022-09-21,395000.0,1976,1980,106 Palomino Path Fayette County GA,071709018-9/21/2022-395000.0,199.4949494949495,2022,2022,9,2022-9
8867,074549001,312 BLUE SPRUCE DR,2022-09-21,498901.0,2022,1666,312 Blue Spruce Dr Fayette County GA,074549001-9/21/2022-498901.0,299.46038415366144,2022,2022,9,2022-9
8868,054404004,135 LANG DR,2022-09-20,410000.0,2003,2734,135 Lang Dr Fayette County GA,054404004-9/20/2022-410000.0,149.96342355523043,2022,2022,9,2022-9
8869,130303030,295 N FAYETTE DR,2022-09-20,367000.0,1981,2210,295 N Fayette Dr Fayette County GA,130303030-9/20/2022-367000.0,166.06334841628959,2022,2022,9,2022-9
8870,071604004,1303 LAYOR CT,2022-09-20,960000.0,2000,4092,1303 Layor Ct Fayette County GA,071604004-9/20/2022-960000.0,234.6041055718475,2022,2022,9,2022-9
